tinstance	cellId	method	epsilon	time	n
320	847	BFE	20	0.007532232039999999	15
320	847	PSI	10	7.429912e-4	0
320	847	PSI	12	0.00128056232	3
320	847	PSI	14	0.0017350042199999998	5
320	847	PSI	16	0.0018815191999999998	6
320	847	PSI	18	0.0022138429799999997	11
320	847	PSI	20	0.0027472001200000004	15
320	848	BFE	10	0.00424281852	0
320	848	BFE	12	0.00542569266	0
320	848	BFE	14	0.00438765936	0
320	848	BFE	16	0.004416284019999999	0
320	848	BFE	18	0.00487597372	0
320	848	BFE	20	0.00708847168	6
320	848	PSI	10	0.0013163521	0
320	848	PSI	12	0.0016446046199999997	0
320	848	PSI	14	0.00132402446	0
320	848	PSI	16	0.00140546094	0
320	848	PSI	18	0.00147920898	0
320	848	PSI	20	0.00199950294	6
320	849	BFE	10	0.00361406556	0
320	849	BFE	12	0.00380283404	0
320	849	BFE	14	0.00375765398	0
320	849	BFE	16	0.00385535916	0
320	849	BFE	18	0.00399594238	0
320	849	BFE	20	0.006247571160000001	3
320	849	PSI	10	8.0594972e-4	0
320	849	PSI	12	9.949575999999999e-4	0
320	849	PSI	14	0.00101170888	0
320	849	PSI	16	0.00111628456	0
320	849	PSI	18	0.0011273713400000002	0
320	849	PSI	20	0.00136131366	3
320	850	BFE	10	0.00632718884	6
320	850	BFE	12	0.00743718548	9
320	850	BFE	14	0.00729808924	9
320	850	BFE	16	0.00687021994	9
320	850	BFE	18	0.00746368924	11
320	850	BFE	20	0.00710381486	11
320	850	PSI	10	0.0015885943600000001	6
320	850	PSI	12	0.0019379853999999998	9
320	850	PSI	14	0.00197556104	9
320	850	PSI	16	0.00194870472	9
320	850	PSI	18	0.00210220828	11
320	850	PSI	20	0.0020445077	11
320	851	BFE	10	0.00873562642	24
320	851	BFE	12	0.009522937300000001	34
320	851	BFE	14	0.00996376122	41
320	851	BFE	16	0.01025971728	43
320	851	BFE	18	0.01080101302	49
320	851	BFE	20	0.01076673174	52
320	851	PSI	10	0.00342963996	24
320	851	PSI	12	0.00417239488	34
320	851	PSI	14	0.0041719392000000004	41
320	851	PSI	16	0.00414459516	43
320	851	PSI	18	0.004523824819999999	49
320	851	PSI	20	0.00448506246	52
320	852	BFE	10	0.0033877779800000002	0
320	852	BFE	12	0.00360421888	0
320	852	BFE	14	0.00392792494	0
320	852	BFE	16	0.0034294854600000002	0
320	852	BFE	18	0.00343889674	0
320	852	BFE	20	0.00370510026	0
320	852	PSI	10	7.0153468e-4	0
320	852	PSI	12	6.9660698e-4	0
320	852	PSI	14	7.065787400000001e-4	0
320	852	PSI	16	7.2152234e-4	0
320	852	PSI	18	8.886071800000001e-4	0
320	852	PSI	20	8.6591772e-4	0
320	853	BFE	10	0.0027879687399999997	0
320	853	BFE	12	0.00286373026	0
320	853	BFE	14	0.0028430065	0
320	853	BFE	16	0.0028911532600000003	0
320	853	BFE	18	0.00286716352	0
320	853	BFE	20	0.0028898877	0
320	853	PSI	10	3.781238e-4	0
320	853	PSI	12	3.8422414e-4	0
320	853	PSI	14	4.059721e-4	0
320	853	PSI	16	3.7121737999999997e-4	0
320	853	PSI	18	3.845338e-4	0
320	853	PSI	20	3.7548244e-4	0
320	854	BFE	10	0.00657198072	3
320	854	BFE	12	0.00648040476	3
320	854	BFE	14	0.006400961100000001	3
320	854	BFE	16	0.006496784899999999	3
320	854	BFE	18	0.0066735438999999995	3
320	854	BFE	20	0.00671599282	6
320	854	PSI	10	0.00158519972	3
320	854	PSI	12	0.0016229951600000001	3
320	854	PSI	14	0.0016223342599999998	3
320	854	PSI	16	0.0016627010600000001	3
320	854	PSI	18	0.0017173939199999998	3
320	854	PSI	20	0.00208282308	6
320	855	BFE	10	0.00425069122	0
320	855	BFE	12	0.00343120878	0
320	855	BFE	14	0.00341477336	0
320	855	BFE	16	0.0034867214200000004	0
320	855	BFE	18	0.0036132278599999997	0
320	855	BFE	20	0.0036308475999999998	0
320	855	PSI	10	7.4356566e-4	0
320	855	PSI	12	7.347329000000001e-4	0
320	855	PSI	14	7.7855048e-4	0
320	855	PSI	16	7.373407600000001e-4	0
320	855	PSI	18	7.633089399999999e-4	0
320	855	PSI	20	7.953366e-4	0
320	856	BFE	10	0.00683678796	5
320	856	BFE	12	0.00810394056	6
320	856	BFE	14	0.0074097259200000005	9
320	856	BFE	16	0.00696672726	11
320	856	BFE	18	0.00792547218	12
320	856	BFE	20	0.00811987744	14
320	856	PSI	10	0.00199011216	5
320	856	PSI	12	0.0021293688000000002	6
320	856	PSI	14	0.0022048301999999997	9
320	856	PSI	16	0.0023237552000000003	11
320	856	PSI	18	0.00273495178	12
320	856	PSI	20	0.00272908266	14
320	857	BFE	10	0.00301692436	0
320	857	BFE	12	0.00303892196	0
320	857	BFE	14	0.00312132344	0
320	857	BFE	16	0.00301028808	0
320	857	BFE	18	0.0032101923	0
320	857	BFE	20	0.0031520161800000003	0
320	857	PSI	10	4.5495858000000006e-4	0
320	857	PSI	12	4.5876136e-4	0
320	857	PSI	14	4.8595013999999995e-4	0
320	857	PSI	16	5.1805134e-4	0
320	857	PSI	18	6.5362616e-4	0
320	857	PSI	20	4.6908541999999995e-4	0
320	858	BFE	10	0.0033781281999999994	0
320	858	BFE	12	0.0034225674800000003	0
320	858	BFE	14	0.0038083187599999998	0
320	858	BFE	16	0.0034210154600000002	0
320	858	BFE	18	0.00340964526	0
320	858	BFE	20	0.0039560872399999995	0
320	858	PSI	10	7.3492234e-4	0
320	858	PSI	12	7.0834056e-4	0
320	858	PSI	14	7.063513199999999e-4	0
320	858	PSI	16	6.722044e-4	0
320	858	PSI	18	6.9688934e-4	0
320	858	PSI	20	6.914636400000001e-4	0
320	859	BFE	10	0.0078386558	18
320	859	BFE	12	0.00839159636	22
320	859	BFE	14	0.008410105420000001	25
320	859	BFE	16	0.0102362328	37
320	859	BFE	18	0.0105928311	40
320	859	BFE	20	0.01035686088	47
320	859	PSI	10	0.00299997228	18
320	859	PSI	12	0.00332660854	22
320	859	PSI	14	0.0033177685800000003	25
320	859	PSI	16	0.00412309152	37
320	859	PSI	18	0.0044644516399999995	40
320	859	PSI	20	0.00467137522	47
320	860	BFE	10	0.0035388646600000005	0
320	860	BFE	12	0.0038266006999999997	0
320	860	BFE	14	0.00386506488	0
320	860	BFE	16	0.00383680896	0
320	860	BFE	18	0.00489966226	0
320	860	BFE	20	0.00592260092	3
320	860	PSI	10	7.5061314e-4	0
320	860	PSI	12	9.5759286e-4	0
320	860	PSI	14	9.5022336e-4	0
320	860	PSI	16	9.6896976e-4	0
320	860	PSI	18	0.0010184213	0
320	860	PSI	20	0.0012803368	3
320	861	BFE	10	0.00343840868	0
320	861	BFE	12	0.00339102482	0
320	861	BFE	14	0.00339418198	0
320	861	BFE	16	0.0034219092800000005	0
320	861	BFE	18	0.00397250962	0
320	861	BFE	20	0.00340276232	0
320	861	PSI	10	6.7403808e-4	0
320	861	PSI	12	6.9405244e-4	0
320	861	PSI	14	6.6293558e-4	0
320	861	PSI	16	6.951398599999999e-4	0
320	861	PSI	18	6.609384e-4	0
320	861	PSI	20	6.685651e-4	0
320	862	BFE	10	0.00358516288	0
320	862	BFE	12	0.00356157028	0
320	862	BFE	14	0.00362915826	0
320	862	BFE	16	0.0036487341799999995	0
320	862	BFE	18	0.00606088704	3
320	862	BFE	20	0.0062963388000000006	3
320	862	PSI	10	8.8673582e-4	0
320	862	PSI	12	8.756721e-4	0
320	862	PSI	14	8.837520600000001e-4	0
320	862	PSI	16	8.868355199999999e-4	0
320	862	PSI	18	0.00113843212	3
320	862	PSI	20	0.00114301068	3
320	863	BFE	10	0.00363276618	0
320	863	BFE	12	0.00364976852	0
320	863	BFE	14	0.004121633160000001	0
320	863	BFE	16	0.00353782996	0
320	863	BFE	18	0.0035808357800000004	0
320	863	BFE	20	0.0036288545400000004	0
320	863	PSI	10	7.645476399999999e-4	0
320	863	PSI	12	7.8511138e-4	0
320	863	PSI	14	8.055754599999999e-4	0
320	863	PSI	16	7.8465684e-4	0
320	863	PSI	18	7.820286200000001e-4	0
320	863	PSI	20	8.045729999999999e-4	0
320	864	BFE	10	0.006723387159999999	3
320	864	BFE	12	0.00597250118	3
320	864	BFE	14	0.0063908012	3
320	864	BFE	16	0.00674964968	6
320	864	BFE	18	0.0063312262	6
320	864	BFE	20	0.006915118619999999	10
320	864	PSI	10	0.00122316544	3
320	864	PSI	12	0.00125367166	3
320	864	PSI	14	0.00124184896	3
320	864	PSI	16	0.0017774043399999997	6
320	864	PSI	18	0.00185807156	6
320	864	PSI	20	0.00204607648	10
320	865	BFE	10	0.00702090846	3
320	865	BFE	12	0.006317397519999999	3
320	865	BFE	14	0.0062461612	3
320	865	BFE	16	0.00689778292	7
320	865	BFE	18	0.006922560279999999	11
320	865	BFE	20	0.0092916957	11
320	865	PSI	10	0.0013806779199999999	3
320	865	PSI	12	0.00138164016	3
320	865	PSI	14	0.00144473348	3
320	865	PSI	16	0.0018668690000000002	7
320	865	PSI	18	0.00221049286	11
320	865	PSI	20	0.00241362174	11
320	866	BFE	10	0.00329624288	0
320	866	BFE	12	0.0033353400799999997	0
320	866	BFE	14	0.0034110461600000003	0
320	866	BFE	16	0.0033466347800000006	0
320	866	BFE	18	0.0033065724	0
320	866	BFE	20	0.0037278306599999997	0
320	866	PSI	10	5.8629118e-4	0
320	866	PSI	12	5.887947200000001e-4	0
320	866	PSI	14	9.2199954e-4	0
320	866	PSI	16	5.8630038e-4	0
320	866	PSI	18	5.837838999999999e-4	0
320	866	PSI	20	8.216127400000001e-4	0
320	867	BFE	10	0.0037072171	0
320	867	BFE	12	0.0034212972199999998	0
320	867	BFE	14	0.00341006792	0
320	867	BFE	16	0.00334473758	0
320	867	BFE	18	0.00337819326	0
320	867	BFE	20	0.00338667332	0
320	867	PSI	10	7.0013384e-4	0
320	867	PSI	12	6.8114296e-4	0
320	867	PSI	14	6.435271e-4	0
320	867	PSI	16	6.4696782e-4	0
320	867	PSI	18	6.776657399999999e-4	0
320	867	PSI	20	6.9134766e-4	0
320	868	BFE	10	0.007628888340000001	6
320	868	BFE	12	0.007010065259999999	8
320	868	BFE	14	0.00721351414	9
320	868	BFE	16	0.008240081659999999	10
320	868	BFE	18	0.00657982288	10
320	868	BFE	20	0.00665471106	10
320	868	PSI	10	0.00196640472	6
320	868	PSI	12	0.00189187128	8
320	868	PSI	14	0.0019765528800000003	9
320	868	PSI	16	0.00224488716	10
320	868	PSI	18	0.0023379568199999997	10
320	868	PSI	20	0.00218635238	10
320	869	BFE	10	0.00339806246	0
320	869	BFE	12	0.00345049074	0
320	869	BFE	14	0.00346811752	0
320	869	BFE	16	0.0042385527	0
320	869	BFE	18	0.00343061022	0
320	869	BFE	20	0.00353245434	0
320	869	PSI	10	6.970054799999999e-4	0
320	869	PSI	12	7.0714024e-4	0
320	869	PSI	14	6.984464000000001e-4	0
320	869	PSI	16	6.881453e-4	0
320	869	PSI	18	7.0557366e-4	0
320	869	PSI	20	7.4061422e-4	0
320	870	BFE	10	0.0033634187199999997	0
320	870	BFE	12	0.0036440127799999998	0
320	870	BFE	14	0.00351384924	0
320	870	BFE	16	0.003566885	0
320	870	BFE	18	0.0040083787400000005	0
320	870	BFE	20	0.0059352039	3
320	870	PSI	10	6.897931199999999e-4	0
320	870	PSI	12	7.163956999999999e-4	0
320	870	PSI	14	6.843346600000001e-4	0
320	870	PSI	16	6.9452698e-4	0
320	870	PSI	18	9.2243062e-4	0
320	870	PSI	20	0.0011921362	3
320	871	BFE	10	0.003519306	0
320	871	BFE	12	0.00362147044	0
320	871	BFE	14	0.00349299594	0
320	871	BFE	16	0.0033537306000000003	0
320	871	BFE	18	0.00345727662	0
320	871	BFE	20	0.00373501384	0
320	871	PSI	10	7.0583902e-4	0
320	871	PSI	12	7.54346e-4	0
320	871	PSI	14	7.0545912e-4	0
320	871	PSI	16	7.1318502e-4	0
320	871	PSI	18	7.061886e-4	0
320	871	PSI	20	7.7734542e-4	0
320	872	BFE	10	0.0034353739	0
320	872	BFE	12	0.005728016680000001	3
320	872	BFE	14	0.006481850379999999	3
320	872	BFE	16	0.00584713136	3
320	872	BFE	18	0.0057527913799999995	3
320	872	BFE	20	0.0061089781400000005	3
320	872	PSI	10	8.279473799999999e-4	0
320	872	PSI	12	0.00114124176	3
320	872	PSI	14	0.0012019863800000002	3
320	872	PSI	16	0.0011418058	3
320	872	PSI	18	0.0011298489800000001	3
320	872	PSI	20	0.0014317622000000001	3
320	873	BFE	10	0.00369460266	0
320	873	BFE	12	0.00356730164	0
320	873	BFE	14	0.0037825645800000003	0
320	873	BFE	16	0.0037734547600000003	0
320	873	BFE	18	0.00383736968	0
320	873	BFE	20	0.00384115664	0
320	873	PSI	10	8.6522678e-4	0
320	873	PSI	12	8.1121214e-4	0
320	873	PSI	14	8.142560800000001e-4	0
320	873	PSI	16	8.6906954e-4	0
320	873	PSI	18	8.580802800000001e-4	0
320	873	PSI	20	0.0010702847600000001	0
320	874	BFE	10	0.00333986352	0
320	874	BFE	12	0.0034683314	0
320	874	BFE	14	0.0034793832599999998	0
320	874	BFE	16	0.00368252752	0
320	874	BFE	18	0.0036068819799999997	0
320	874	BFE	20	0.00356239546	0
320	874	PSI	10	6.988890800000001e-4	0
320	874	PSI	12	7.2228644e-4	0
320	874	PSI	14	6.9630004e-4	0
320	874	PSI	16	7.263232200000001e-4	0
320	874	PSI	18	6.9687574e-4	0
320	874	PSI	20	6.7694064e-4	0
320	875	BFE	10	0.007720835420000001	3
320	875	BFE	12	0.0072041549400000005	8
320	875	BFE	14	0.007579345300000001	11
320	875	BFE	16	0.007629433899999999	11
320	875	BFE	18	0.00849544326	16
320	875	BFE	20	0.00888589902	22
320	875	PSI	10	0.00216815502	3
320	875	PSI	12	0.00215531916	8
320	875	PSI	14	0.00241642276	11
320	875	PSI	16	0.00259892478	11
320	875	PSI	18	0.0028923089200000003	16
320	875	PSI	20	0.0031804680199999996	22
320	876	BFE	10	0.0031909585000000004	0
320	876	BFE	12	0.00319886218	0
320	876	BFE	14	0.0032624334400000003	0
320	876	BFE	16	0.00328684266	0
320	876	BFE	18	0.0031915672800000004	0
320	876	BFE	20	0.0032193424399999996	0
320	876	PSI	10	5.9583534e-4	0
320	876	PSI	12	6.309712e-4	0
320	876	PSI	14	6.082815399999999e-4	0
320	876	PSI	16	5.770746400000001e-4	0
320	876	PSI	18	6.078768e-4	0
320	876	PSI	20	5.955852e-4	0
320	877	BFE	10	0.0071419874800000005	3
320	877	BFE	12	0.00700374236	5
320	877	BFE	14	0.00806754338	10
320	877	BFE	16	0.00884757374	16
320	877	BFE	18	0.008934256759999998	19
320	877	BFE	20	0.00936068252	23
320	877	PSI	10	0.0018503480199999998	3
320	877	PSI	12	0.00205881634	5
320	877	PSI	14	0.00245829042	10
320	877	PSI	16	0.00334729202	16
320	877	PSI	18	0.00308268338	19
320	877	PSI	20	0.0033981439600000002	23
320	878	BFE	10	0.0035167808	0
320	878	BFE	12	0.00349958758	0
320	878	BFE	14	0.00357298126	0
320	878	BFE	16	0.005724013179999999	3
320	878	BFE	18	0.0058280782000000005	3
320	878	BFE	20	0.005884666259999999	3
320	878	PSI	10	7.994096799999999e-4	0
320	878	PSI	12	7.8525426e-4	0
320	878	PSI	14	8.2072078e-4	0
320	878	PSI	16	0.00111983944	3
320	878	PSI	18	0.0011820783	3
320	878	PSI	20	0.00127532072	3
320	879	BFE	10	0.00677438004	3
320	879	BFE	12	0.007138334319999999	7
320	879	BFE	14	0.0083778346	12
320	879	BFE	16	0.00837026632	15
320	879	BFE	18	0.008732723500000001	18
320	879	BFE	20	0.01074256822	24
320	879	PSI	10	0.00174945946	3
320	879	PSI	12	0.00230813176	7
320	879	PSI	14	0.00299691346	12
320	879	PSI	16	0.00289443688	15
320	879	PSI	18	0.0030634437800000002	18
320	879	PSI	20	0.0038431638400000002	24
320	880	BFE	10	0.00786055084	8
320	880	BFE	12	0.00790545618	12
320	880	BFE	14	0.00952843152	15
320	880	BFE	16	0.009140248600000001	18
320	880	BFE	18	0.009049638160000002	22
320	880	BFE	20	0.009363373599999999	22
320	880	PSI	10	0.00241286992	8
320	880	PSI	12	0.00275185558	12
320	880	PSI	14	0.00285108042	15
320	880	PSI	16	0.0035107838000000002	18
320	880	PSI	18	0.00334442846	22
320	880	PSI	20	0.0034380768	22
320	881	BFE	10	0.00470308996	0
320	881	BFE	12	0.0057225874000000005	0
320	881	BFE	14	0.004871282780000001	0
320	881	BFE	16	0.00491170946	0
320	881	BFE	18	0.0048055777	0
320	881	BFE	20	0.00716607618	3
320	881	PSI	10	0.00136593132	0
320	881	PSI	12	0.00147232862	0
320	881	PSI	14	0.00156860518	0
320	881	PSI	16	0.00163263344	0
320	881	PSI	18	0.00159543308	0
320	881	PSI	20	0.00184244572	3
320	882	BFE	10	0.01042235734	21
320	882	BFE	12	0.00940587698	21
320	882	BFE	14	0.00974778172	28
320	882	BFE	16	0.009628483680000001	33
320	882	BFE	18	0.01038921156	33
320	882	BFE	20	0.010896710799999999	39
320	882	PSI	10	0.0036599405199999996	21
320	882	PSI	12	0.00367272576	21
320	882	PSI	14	0.00399455574	28
320	882	PSI	16	0.00419180432	33
320	882	PSI	18	0.00414878164	33
320	882	PSI	20	0.0042522084000000005	39
320	883	BFE	10	0.004100607399999999	0
320	883	BFE	12	0.00452504422	0
320	883	BFE	14	0.00643224406	3
320	883	BFE	16	0.006645738	6
320	883	BFE	18	0.00812541776	11
320	883	BFE	20	0.007131296939999999	12
320	883	PSI	10	0.00123338998	0
320	883	PSI	12	0.0011927768200000002	0
320	883	PSI	14	0.00151428864	3
320	883	PSI	16	0.0018643307200000001	6
320	883	PSI	18	0.00239450602	11
320	883	PSI	20	0.002335612	12
320	884	BFE	10	0.00337178978	0
320	884	BFE	12	0.0034574241799999995	0
320	884	BFE	14	0.00335467504	0
320	884	BFE	16	0.00562680058	3
320	884	BFE	18	0.00610791974	6
320	884	BFE	20	0.00644457686	11
320	884	PSI	10	7.795834200000001e-4	0
320	884	PSI	12	7.879544e-4	0
320	884	PSI	14	8.762853600000001e-4	0
320	884	PSI	16	0.0011706093	3
320	884	PSI	18	0.0015515517	6
320	884	PSI	20	0.00176856554	11
320	885	BFE	10	0.0030068781399999996	0
320	885	BFE	12	0.0030052989	0
320	885	BFE	14	0.0030016691000000002	0
320	885	BFE	16	0.00311459666	0
320	885	BFE	18	0.00293800132	0
320	885	BFE	20	0.00358802254	0
320	885	PSI	10	4.4008170000000007e-4	0
320	885	PSI	12	4.5850328000000004e-4	0
320	885	PSI	14	4.303027e-4	0
320	885	PSI	16	4.3537367999999996e-4	0
320	885	PSI	18	4.1876795999999997e-4	0
320	885	PSI	20	5.2878102e-4	0
320	886	BFE	10	0.0027087469600000002	0
320	886	BFE	12	0.00280845424	0
320	886	BFE	14	0.00282336044	0
320	886	BFE	16	0.00274452074	0
320	886	BFE	18	0.0027989049000000004	0
320	886	BFE	20	0.00274792476	0
320	886	PSI	10	3.259304e-4	0
320	886	PSI	12	3.2671854e-4	0
320	886	PSI	14	3.2266342e-4	0
320	886	PSI	16	3.251501e-4	0
320	886	PSI	18	3.1643854e-4	0
320	886	PSI	20	3.3697686000000004e-4	0
320	887	BFE	10	0.009662066319999999	12
320	887	BFE	12	0.00942866038	18
320	887	BFE	14	0.00955992606	23
320	887	BFE	16	0.0098736304	29
320	887	BFE	18	0.01157544284	54
320	887	BFE	20	0.01314456588	68
320	887	PSI	10	0.00312142256	12
320	887	PSI	12	0.00338415824	18
320	887	PSI	14	0.0037441665200000003	23
320	887	PSI	16	0.00393076476	29
320	887	PSI	18	0.00481126254	54
320	887	PSI	20	0.0056464974000000005	68
320	888	BFE	10	0.0027725538399999998	0
320	888	BFE	12	0.0028722778800000003	0
320	888	BFE	14	0.0027718158599999996	0
320	888	BFE	16	0.0029936324	0
320	888	BFE	18	0.0028723201599999996	0
320	888	BFE	20	0.00350738748	0
320	888	PSI	10	3.4207018e-4	0
320	888	PSI	12	3.2645473999999997e-4	0
320	888	PSI	14	3.2852934e-4	0
320	888	PSI	16	3.3176216e-4	0
320	888	PSI	18	3.3264574000000004e-4	0
320	888	PSI	20	3.6031044e-4	0
320	889	BFE	10	0.00287261644	0
320	889	BFE	12	0.00292096134	0
320	889	BFE	14	0.0029162813000000003	0
320	889	BFE	16	0.0029105005	0
320	889	BFE	18	0.00289065756	0
320	889	BFE	20	0.0029014312	0
320	889	PSI	10	4.273997e-4	0
320	889	PSI	12	4.0986562e-4	0
320	889	PSI	14	4.1551984e-4	0
320	889	PSI	16	4.1726157999999995e-4	0
320	889	PSI	18	4.0747698000000003e-4	0
320	889	PSI	20	4.1725612e-4	0
320	890	BFE	10	0.0103320516	32
320	890	BFE	12	0.01051601044	40
320	890	BFE	14	0.01109756516	48
320	890	BFE	16	0.01146131072	61
320	890	BFE	18	0.013193295659999998	73
320	890	BFE	20	0.013539249480000001	90
320	890	PSI	10	0.0039472868599999995	32
320	890	PSI	12	0.00430505314	40
320	890	PSI	14	0.004697452459999999	48
320	890	PSI	16	0.00531353652	61
320	890	PSI	18	0.00579770822	73
320	890	PSI	20	0.0060607649399999994	90
320	891	BFE	10	0.006938791080000001	9
320	891	BFE	12	0.00801738892	9
320	891	BFE	14	0.0071541734	12
320	891	BFE	16	0.007921331700000001	13
320	891	BFE	18	0.007866996499999999	22
320	891	BFE	20	0.00818751992	26
320	891	PSI	10	0.0020970052400000002	9
320	891	PSI	12	0.0024015146600000004	9
320	891	PSI	14	0.00242091286	12
320	891	PSI	16	0.0025640355	13
320	891	PSI	18	0.0032314222399999993	22
320	891	PSI	20	0.0033180171	26
320	892	BFE	10	0.00901415842	20
320	892	BFE	12	0.0091996695	31
320	892	BFE	14	0.0099849597	39
320	892	BFE	16	0.0104276339	50
320	892	BFE	18	0.01189456556	55
320	892	BFE	20	0.01129326232	61
320	892	PSI	10	0.0029530465	20
320	892	PSI	12	0.0035641081399999997	31
320	892	PSI	14	0.003979612919999999	39
320	892	PSI	16	0.0044135621	50
320	892	PSI	18	0.00500295564	55
320	892	PSI	20	0.0050049742	61
320	893	BFE	10	0.00377838212	0
320	893	BFE	12	0.00740436914	3
320	893	BFE	14	0.0060829944599999995	3
320	893	BFE	16	0.00661448818	10
320	893	BFE	18	0.00699342104	12
320	893	BFE	20	0.0068063121599999995	12
320	893	PSI	10	9.4098974e-4	0
320	893	PSI	12	0.00127542574	3
320	893	PSI	14	0.0012445146000000002	3
320	893	PSI	16	0.0018620700399999998	10
320	893	PSI	18	0.00238537814	12
320	893	PSI	20	0.00216712872	12
320	894	BFE	10	0.014949182039999998	76
320	894	BFE	12	0.01430666208	93
320	894	BFE	14	0.016205251900000002	120
320	894	BFE	16	0.018080321059999998	160
320	894	BFE	18	0.02020242894	199
320	894	BFE	20	0.022199203659999996	232
320	894	PSI	10	0.00809044938	76
320	894	PSI	12	0.00648901434	93
320	894	PSI	14	0.007097351860000001	120
320	894	PSI	16	0.007785361	160
320	894	PSI	18	0.00869901942	199
320	894	PSI	20	0.00886245514	232
320	895	BFE	10	0.003448901	0
320	895	BFE	12	0.0034871785000000002	0
320	895	BFE	14	0.0029323850999999996	0
320	895	BFE	16	0.0029307154800000002	0
320	895	BFE	18	0.0029862253599999998	0
320	895	BFE	20	0.00301813144	0
320	895	PSI	10	4.1641902e-4	0
320	895	PSI	12	5.7706968e-4	0
320	895	PSI	14	4.0512196e-4	0
320	895	PSI	16	4.1439001999999997e-4	0
320	895	PSI	18	4.7967832000000006e-4	0
320	895	PSI	20	7.6866974e-4	0
320	896	BFE	10	0.00854952558	8
320	896	BFE	12	0.00827558244	13
320	896	BFE	14	0.00958661714	20
320	896	BFE	16	0.009119659740000001	22
320	896	BFE	18	0.0120239535	25
320	896	BFE	20	0.01018581586	28
320	896	PSI	10	0.00251702902	8
320	896	PSI	12	0.00265936516	13
320	896	PSI	14	0.0034311388600000007	20
320	896	PSI	16	0.00355206138	22
320	896	PSI	18	0.00456953532	25
320	896	PSI	20	0.003936049759999999	28
320	897	BFE	10	0.00314593278	0
320	897	BFE	12	0.00310394282	0
320	897	BFE	14	0.0037525264	0
320	897	BFE	16	0.00305414312	0
320	897	BFE	18	0.00298305722	0
320	897	BFE	20	0.00313310578	0
320	897	PSI	10	3.4926194e-4	0
320	897	PSI	12	3.4460484e-4	0
320	897	PSI	14	6.643751e-4	0
320	897	PSI	16	5.7805124e-4	0
320	897	PSI	18	6.886418600000001e-4	0
320	897	PSI	20	3.7651102e-4	0
320	898	BFE	10	0.00479606652	0
320	898	BFE	12	0.0044011599999999994	0
320	898	BFE	14	0.00418077772	0
320	898	BFE	16	0.00450237222	0
320	898	BFE	18	0.0047306582	0
320	898	BFE	20	0.00699852862	4
320	898	PSI	10	0.0013038434200000001	0
320	898	PSI	12	0.0012765690199999999	0
320	898	PSI	14	0.00145242972	0
320	898	PSI	16	0.00142378026	0
320	898	PSI	18	0.00139320662	0
320	898	PSI	20	0.0019090982999999998	4
320	899	BFE	10	0.00710281188	7
320	899	BFE	12	0.0073524259800000005	8
320	899	BFE	14	0.006886698640000001	9
320	899	BFE	16	0.00761616966	10
320	899	BFE	18	0.00790851844	12
320	899	BFE	20	0.00883652196	15
320	899	PSI	10	0.00228652718	7
320	899	PSI	12	0.0020313434800000004	8
320	899	PSI	14	0.00218632328	9
320	899	PSI	16	0.0025742498	10
320	899	PSI	18	0.0026764362400000003	12
320	899	PSI	20	0.0030019854999999997	15
320	900	BFE	10	0.00666715208	3
320	900	BFE	12	0.0066454125000000005	3
320	900	BFE	14	0.007103403800000001	6
320	900	BFE	16	0.007903256840000001	6
320	900	BFE	18	0.00825916478	15
320	900	BFE	20	0.0082192075	22
320	900	PSI	10	0.00182724034	3
320	900	PSI	12	0.0017119064599999997	3
320	900	PSI	14	0.00212467042	6
320	900	PSI	16	0.00288416554	6
320	900	PSI	18	0.00278223202	15
320	900	PSI	20	0.0032016187600000003	22
320	901	BFE	10	0.00430461574	0
320	901	BFE	12	0.00423291082	0
320	901	BFE	14	0.0069339569599999994	3
320	901	BFE	16	0.0065055771	3
320	901	BFE	18	0.0065529816000000005	3
320	901	BFE	20	0.0066242737	3
320	901	PSI	10	0.00125908684	0
320	901	PSI	12	0.00113750268	0
320	901	PSI	14	0.001601505	3
320	901	PSI	16	0.00161467106	3
320	901	PSI	18	0.00162484538	3
320	901	PSI	20	0.0016415710400000001	3
320	902	BFE	10	0.00373012192	0
